64 000,1995,30 000 - 34 999,Diesel,Changhe,Ideal,
135 000,2009,200 000 - 249 999,Diesel,Volkswagen,GOLF 6,8 CV
82 000,2014,80 000 - 84 999,Petrol,Ford,Fiesta,
30 000,2018,0 - 4 999,Petrol,Peugeot,505,10 CV
20 000,1988,50 000 - 54 999,Petrol,Peugeot,309,7 CV
65 000,2010,70 000 - 74 999,Petrol,Suzuki,Swift,
60 000,2004,0 - 4 999,Diesel,Opel,Astra,
60 000,2003,95 000 - 99 999,Petrol,Volkswagen,GOLF 4,8 CV
55 000,2001,45 000 - 49 999,Diesel,Peugeot,306,7 CV
65 000,2006,120 000 - 129 999,Diesel,Renault,Kangoo,
41 000,1981,300 000 - 349 999,Diesel,Mercedes-Benz,240,
40 000,1996,0 - 4 999,Diesel,Renault,Laguna,
77 000,2008,190 000 - 199 999,Diesel,Kia,Sorento,10 CV
176 000,2008,130 000 - 139 999,Diesel,Audi,Q7,
80 000,2009,200 000 - 249 999,Diesel,Mercedes-Benz,270,
100 000,2016,50 000 - 54 999,Diesel,Nissan,Qashqai,
39 000,1999,150 000 - 159 999,Diesel,Fiat,Siena,
127 000,2012,140 000 - 149 999,Diesel,Ford,Focus,
85 000,2004,10 000 - 14 999,Diesel,Volkswagen,GOLF 5,8 CV
119 000,2012,100 000 - 109 999,Diesel,Toyota,Corolla, 
65 000,2008,140 000 - 149 999,Petrol,Peugeot,308,
60 000,2007,170 000 - 179 999,Diesel,Dacia,Logan,
48 000,2008,85 000 - 89 999,Petrol,Peugeot,206,7 CV
160 000,2013,170 000 - 179 999,Diesel,Ford,Transit,
78 000,2009,250 000 - 299 999,Diesel,Citroen,C4,
35 000,2006,150 000 - 159 999,Petrol,Fiat,Palio,
65 000,2006,190 000 - 199 999,Diesel,Alfa Romeo,156,
75 000,2005,200 000 - 249 999,Diesel,Renault,Scenic,
173 000,2014,150 000 - 159 999,Diesel,Volkswagen,Touran,
49 000,2004,170 000 - 179 999,Diesel,Kia,Carens,
37 000,1996,190 000 - 199 999,Diesel,Renault,Clio,6 CV
40 000,2005,200 000 - 249 999,Petrol,Renault,Clio,
38 000,2003,25 000 - 29 999,Diesel,Fiat,Palio,
33 000,1987,200 000 - 249 999,Diesel,Peugeot,309,
52 000,1992,30 000 - 34 999,Diesel,Peugeot,405,7 CV
112 000,2011,130 000 - 139 999,Diesel,Hyundai,i 30,6 CV
140 000,2009,160 000 - 169 999,Diesel,BMW,Serie 3,
55 000,2007,200 000 - 249 999,Diesel,Citroen,Berlingo,
30 000,2000,0 - 4 999,Petrol,Fiat,Palio,
73 000,1998,300 000 - 349 999,Diesel,Citroen,Berlingo,
99 000,2012,100 000 - 109 999,Diesel,Renault,Kangoo,
65 000,2005,190 000 - 199 999,Diesel,Citroen,C4,
49 000,2007,100 000 - 109 999,Petrol,Fiat,Panda,6 CV
83 000,2008,180 000 - 189 999,Diesel,Toyota,Auris,
88 000,2004,170 000 - 179 999,Diesel,Toyota,RAV 4,8 CV
40 000,2005,100 000 - 109 999,Petrol,Hyundai,Atos,6 CV
97 000,2011,95 000 - 99 999,Diesel,Renault,Kangoo,
36 000,2002,200 000 - 249 999,Petrol,Fiat,Palio,
175 000,2013,120 000 - 129 999,Diesel,Volkswagen,GOLF 7,
80 000,2007,20 000 - 24 999,Diesel,Renault,Megane,
17 000,1986,35 000 - 39 999,Diesel,Opel,KADETT,
50 000,2014,150 000 - 159 999,Diesel,Citroen,XSARA,
46 000,2008,200 000 - 249 999,Petrol,Ford,Fiesta,
95 000,2010,10 000 - 14 999,Diesel,Citroen,other,
55 000,2007,110 000 - 119 999,Petrol,Honda,Jazz,
52 000,2012,30 000 - 34 999,Petrol,Suzuki,Celerio,
78 000,2010,200 000 - 249 999,Diesel,Renault,Kangoo,
129 000,2011,90 000 - 94 999,Diesel,Opel,Astra,
67 000,2012,85 000 - 89 999,Petrol,Hyundai,i 10,6 CV
52 000,1998,90 000 - 94 999,Diesel,Renault,Laguna,
63 000,2010,130 000 - 139 999,Petrol,Dacia,Logan,
55 000,2007,100 000 - 109 999,Petrol,Kia,Picanto,
46 000,2003,25 000 - 29 999,Diesel,Mercedes-Benz,270,
123 000,2014,70 000 - 74 999,Diesel,Peugeot,508,
64 000,2004,200 000 - 249 999,Diesel,Renault,Megane,6 CV
75 000,2006,110 000 - 119 999,Diesel,Mercedes-Benz,190,
135 000,2014,130 000 - 139 999,Diesel,Opel,Insignia,8 CV
55 000,2010,100 000 - 109 999,Petrol,Chery,Tiggo,
70 000,2013,15 000 - 19 999,Petrol,Citroen,C-Elysée,7 CV
67 000,1987,5 000 - 9 999,Diesel,Renault,Master,
98 000,2011,130 000 - 139 999,Diesel,Honda,Civic,
50 000,2006,170 000 - 179 999,Diesel,Kia,Carens,
33 000,1997,250 000 - 299 999,Diesel,Fiat,Uno,
155 000,2013,100 000 - 109 999,Diesel,Ford,C-Max,6 CV
90 000,2011,70 000 - 74 999,LPG,Hyundai,Accent,
21 000,1986,200 000 - 249 999,Petrol,Peugeot,205,8 CV
33 000,1997,130 000 - 139 999,Petrol,Toyota,Tercel,
46 000,1993,15 000 - 19 999,Diesel,Peugeot,205,
140 000,2010,190 000 - 199 999,Diesel,Volkswagen,Caddy,
44 000,2000,250 000 - 299 999,Petrol,Renault,Clio,
42 000,2004,200 000 - 249 999,Diesel,Citroen,XSARA,
42 000,2003,200 000 - 249 999,Diesel,Volkswagen,GOLF 3,
99 000,2011,160 000 - 169 999,Diesel,Volvo,C30,6 CV
38 000,1998,200 000 - 249 999,Diesel,Rover,Serie 400,
63 000,2005,120 000 - 129 999,Diesel,Renault,Megane,6 CV
45 000,2002,20 000 - 24 999,Petrol,Toyota,RAV 4,
68 000,2005,200 000 - 249 999,Diesel,Renault,Megane,
39 000,1997,200 000 - 249 999,Diesel,Citroen,C15,
35 000,1998,30 000 - 34 999,Petrol,Mitsubishi,lancer,
34 000,2003,250 000 - 299 999,Diesel,Fiat,Palio,
200 000,2017,5 000 - 9 999,Diesel,Nissan,Juke,
129 000,2014,75 000 - 79 999,Diesel,Ford,Focus,
84 000,2015,70 000 - 74 999,Diesel,Fiat,GRANDE PUNTO,
55 000,2008,180 000 - 189 999,Petrol,Kia,Picanto,6 CV
54 000,2003,100 000 - 109 999,Petrol,Honda,Jazz,
52 000,2000,130 000 - 139 999,Petrol,Hyundai,Coupe,
26 000,1984,170 000 - 179 999,Diesel,Renault,SUPER 5,
44 000,1997,35 000 - 39 999,Diesel,Peugeot,205,
200 000,2015,65 000 - 69 999,Diesel,Mercedes-Benz,Classe C,
62 000,2010,200 000 - 249 999,Diesel,Dacia,Logan,
79 000,2012,95 000 - 99 999,Diesel,Peugeot,206,
18 000,1986,45 000 - 49 999,Petrol,Peugeot,205,
83 000,2013,100 000 - 109 999,Diesel,Fiat,GRANDE PUNTO,
114 000,2013,120 000 - 129 999,Diesel,Seat,Leon,6 CV
60 000,2005,120 000 - 129 999,Petrol,Honda,Civic,
66 000,2008,120 000 - 129 999,Petrol,Volkswagen,Polo,7 CV
131 000,2006,180 000 - 189 999,Diesel,Mercedes-Benz,Classe C,
87 000,2013,80 000 - 84 999,Diesel,Dacia,Dokker,
38 000,1996,170 000 - 179 999,Diesel,Fiat,Uno,
140 000,2016,20 000 - 24 999,Diesel,Ford,Fiesta,
25 000,1994,25 000 - 29 999,Petrol,Renault,EXPRESS,
69 000,2005,190 000 - 199 999,Diesel,Peugeot,407,8 CV
19 000,1997,0 - 4 999,Petrol,Fiat,Uno,
28 000,1984,0 - 4 999,Diesel,Peugeot,205,
57 000,2002,10 000 - 14 999,Diesel,Peugeot,306,
35 000,2005,0 - 4 999,Diesel,Volkswagen,Gol,
88 000,2006,160 000 - 169 999,Diesel,Hyundai,Tucson,8 CV
105 000,2014,130 000 - 139 999,Diesel,Dacia,Dokker,
12 000,1994,5 000 - 9 999,Diesel,BMW,CABRIOLET,
30 000,1996,45 000 - 49 999,Diesel,Fiat,Uno,
66 000,2013,90 000 - 94 999,Petrol,Renault,Clio,6 CV
195 000,2014,80 000 - 84 999,Diesel,Ford,Kuga,10 CV
40 000,1999,25 000 - 29 999,Petrol,Honda,Civic,
220 000,2011,250 000 - 299 999,Diesel,Mercedes-Benz,Sprinter,
95 000,2012,100 000 - 109 999,Diesel,Volkswagen,Polo,5 CV
51 500,2007,190 000 - 199 999,Diesel,Dacia,Logan,
50 000,1994,100 000 - 109 999,Diesel,Renault,19,7 CV
62 000,2012,90 000 - 94 999,Petrol,Peugeot,206,
52 000,1996,10 000 - 14 999,Diesel,Renault,EXPRESS,
57 000,2004,170 000 - 179 999,Diesel,Citroen,C3,
35 000,2000,5 000 - 9 999,Petrol,Fiat,Siena,
68 000,1999,300 000 - 349 999,Diesel,Volkswagen,GOLF 4,
52 000,-,-,-,-,-,
79 000,2011,150 000 - 159 999,Diesel,Peugeot,206,6 CV
119 000,2011,160 000 - 169 999,Diesel,Peugeot,508,6 CV
48 000,1991,20 000 - 24 999,Diesel,Peugeot,405,7 CV
95 000,2015,30 000 - 34 999,Petrol,Toyota,Yaris,6 CV
30 000,1980 ou plus ancien,Plus de 500 000,Diesel,Mercedes-Benz,240,
58 000,2010,130 000 - 139 999,Petrol,Opel,Corsa,6 CV
25 000,1995,250 000 - 299 999,Diesel,Fiat,Uno,
41 000,2000,25 000 - 29 999,Diesel,Fiat,Palio,
35 000,1990,200 000 - 249 999,Diesel,Peugeot,309,
50 000,2007,15 000 - 19 999,Petrol,Renault,Clio,
57 000,2012,180 000 - 189 999,Diesel,Dacia,Logan,
72 000,2010,110 000 - 119 999,Diesel,Fiat,Punto,
125 000,2005,15 000 - 19 999,Diesel,Mercedes-Benz,220,9 CV
22 000,1989,55 000 - 59 999,Diesel,Renault,R9,
58 000,2002,25 000 - 29 999,Diesel,Peugeot,306,
205 000,2015,70 000 - 74 999,Diesel,Toyota,Hilux,
75 000,2004,25 000 - 29 999,Diesel,Renault,Kangoo,6 CV
92 000,2014,70 000 - 74 999,Diesel,Dacia,Logan,6 CV
100 000,2005,80 000 - 84 999,Diesel,Volkswagen,Passat,8 CV
66 000,2012,75 000 - 79 999,Petrol,Kia,Picanto,
115 000,2012,140 000 - 149 999,Diesel,Renault,Fluence,
27 000,1992,300 000 - 349 999,Petrol,Renault,19,8 CV
34 000,1990,200 000 - 249 999,Diesel,Peugeot,309,
93 000,2015,30 000 - 34 999,Petrol,Ford,Fiesta,
7 000,1988,70 000 - 74 999,Petrol,Fiat,Uno,
195 000,2010,60 000 - 64 999,Diesel,Audi,A8,12 CV
110 000,2011,150 000 - 159 999,Diesel,Peugeot,508,6 CV
21 000,2000,60 000 - 64 999,Petrol,Honda,Accord,
33 500,2000,35 000 - 39 999,Diesel,Fiat,Siena,
49 000,2009,130 000 - 139 999,Petrol,Dacia,Logan,8 CV
55 000,1985,55 000 - 59 999,Petrol,Renault,R4,
56 000,1994,Plus de 500 000,Diesel,Renault,R19,7 CV
116 000,2010,140 000 - 149 999,Diesel,Opel,Insignia,8 CV
63 000,2007,170 000 - 179 999,Diesel,Dacia,Logan,6 CV
12 000,1984,Plus de 500 000,Petrol,Renault,R11,
31 000,2000,15 000 - 19 999,Petrol,Fiat,Uno,
140 000,2012,150 000 - 159 999,Diesel,Peugeot,508,9 CV
26 000,1994,130 000 - 139 999,Petrol,Renault,Clio,7 CV
19 000,1994,85 000 - 89 999,Diesel,Peugeot,205,7 CV
50 000,1997,15 000 - 19 999,Diesel,Volkswagen,GOLF 3,
33 000,1997,250 000 - 299 999,Petrol,Fiat,Uno,
72 000,1999,250 000 - 299 999,Diesel,Mercedes-Benz,220,
75 000,2013,85 000 - 89 999,Diesel,Dacia,Dokker,5 CV
27 000,1986,45 000 - 49 999,Diesel,Peugeot,205,
52 000,2005,350 000 - 399 999,Diesel,Citroen,Berlingo,
105 000,2007,170 000 - 179 999,Diesel,Toyota,RAV 4,
49 000,2007,190 000 - 199 999,Petrol,Kia,Picanto,5 CV
22 000,1988,15 000 - 19 999,Petrol,Peugeot,309,
38 000,2001,250 000 - 299 999,Diesel,Seat,Ibiza,
100 000,2009,110 000 - 119 999,Diesel,Peugeot,308,
95 000,2010,120 000 - 129 999,Diesel,Citroen,DS3,6 CV
28 000,1999,95 000 - 99 999,Diesel,Fiat,Uno,7 CV
108 000,2013,85 000 - 89 999,Diesel,Peugeot,301,6 CV
35 000,1995,60 000 - 64 999,Diesel,Fiat,Uno,
182 000,2010,180 000 - 189 999,Diesel,Volkswagen,Tiguan,
49 000,2013,180 000 - 189 999,Diesel,Citroen,C3 Picasso,
36 500,1992,200 000 - 249 999,Petrol,Renault,19,
25 000,1994,15 000 - 19 999,Petrol,Mitsubishi,canter,
66 000,2010,150 000 - 159 999,Diesel,Fiat,Pinto,
69 000,2007,130 000 - 139 999,Diesel,Citroen,C5,
44 000,2004,0 - 4 999,Petrol,Renault,Clio,
128 000,2012,200 000 - 249 999,Diesel,Volkswagen,Touran,
115 000,2015,30 000 - 34 999,Diesel,Citroen,C-Elysée,6 CV
83 000,2008,20 000 - 24 999,Diesel,Citroen,C4,
72 000,2003,120 000 - 129 999,Diesel,Volkswagen,GOLF 4,
300 000,2011,130 000 - 139 999,Diesel,Audi,Q5,
81 000,2009,20 000 - 24 999,Diesel,Volkswagen,GOLF 4,
120 000,2003,160 000 - 169 999,Diesel,Toyota,Prado,
25 000,1994,15 000 - 19 999,Petrol,Mitsubishi,canter,
58 000,2001,300 000 - 349 999,Diesel,Mercedes-Benz,Classe A,
128 000,2012,200 000 - 249 999,Diesel,Mercedes-Benz,220,
48 000,2003,200 000 - 249 999,Diesel,Citroen,XSARA,
34 000,1993,55 000 - 59 999,Petrol,Volkswagen,GOLF 3,
30 000,1984,15 000 - 19 999,Diesel,Volkswagen,GOLF 2,
137 000,2012,190 000 - 199 999,Diesel,Ford,Focus,6 CV
45 000,2001,190 000 - 199 999,Diesel,Fiat,Palio,
88 000,2012,10 000 - 14 999,Diesel,Renault,Kangoo,
69 000,2011,180 000 - 189 999,Diesel,Citroen,Berlingo,4 CV
35 000,1984,300 000 - 349 999,Diesel,Mitsubishi,pajero,
170 000,2016,10 000 - 14 999,Diesel,Peugeot,2008,
92 000,2012,150 000 - 159 999,Diesel,Ford,Fiesta,
95 000,-,-,-,-,-,
66 000,1998,250 000 - 299 999,Diesel,Mercedes-Benz,250,10 CV
77 000,2005,190 000 - 199 999,Diesel,Kia,Sorento,
12 000,1981,90 000 - 94 999,Diesel,Volkswagen,Golf,11 CV
195 000,2008,130 000 - 139 999,Diesel,Mercedes-Benz,220,7 CV
35 000,1988,200 000 - 249 999,Petrol,Peugeot,309,
110 000,2008,200 000 - 249 999,Diesel,Mercedes-Benz,Classe A,
60 000,2009,170 000 - 179 999,Diesel,Citroen,Berlingo,
85 000,2007,20 000 - 24 999,Diesel,Ssangyong,Kyron,
28 000,2008,75 000 - 79 999,Petrol,Honda,Vigor,
120 000,2009,140 000 - 149 999,Diesel,Kia,Sorento,
63 000,2013,100 000 - 109 999,Petrol,Hyundai,i 10,6 CV
178 000,2015,80 000 - 84 999,Diesel,Volkswagen,Passat,
88 000,2015,160 000 - 169 999,Diesel,Fiat,Punto,
38 000,2002,130 000 - 139 999,Petrol,Renault,Clio,
68 000,2006,150 000 - 159 999,Diesel,Mercedes-Benz,Classe A,
120 000,2011,190 000 - 199 999,Diesel,Citroen,C5,
63 000,2005,180 000 - 189 999,Diesel,Volkswagen,Polo,8 CV
67 000,2000,170 000 - 179 999,Diesel,Renault,Megane,7 CV
47 000,2008,100 000 - 109 999,Petrol,Kia,Picanto,6 CV
105 000,2013,65 000 - 69 999,Diesel,Ford,Fiesta,
42 000,2000,160 000 - 169 999,Petrol,Renault,Clio,
76 000,2000,200 000 - 249 999,Diesel,Volkswagen,Golf,8 CV
48 000,2007,300 000 - 349 999,Diesel,Renault,19,
26 000,1991,200 000 - 249 999,Petrol,Renault,19,
75 000,2011,150 000 - 159 999,Diesel,Renault,Kangoo,
75 000,2003,250 000 - 299 999,Diesel,Renault,Megane,
79 000,1998,200 000 - 249 999,Diesel,Mercedes-Benz,250,
51 000,2001,200 000 - 249 999,Diesel,Renault,Clio,
118 000,2015,0 - 4 999,Diesel,Renault,Clio,
57 000,2007,200 000 - 249 999,Diesel,Peugeot,Partner,7 CV
73 000,2007,180 000 - 189 999,Petrol,Ford,Focus,9 CV
57 000,2006,15 000 - 19 999,Diesel,Dacia,Logan,
58 000,1996,160 000 - 169 999,Diesel,Mercedes-Benz,250,
85 000,-,-,-,-,-,
127 000,2014,65 000 - 69 999,Diesel,Volkswagen,Polo,5 CV
50 000,2001,15 000 - 19 999,Diesel,Volkswagen,Polo,
35 000,2003,200 000 - 249 999,Petrol,Fiat,Palio,
40 000,2000,350 000 - 399 999,Diesel,Volkswagen,Golf,
53 000,2004,70 000 - 74 999,Diesel,Peugeot,Partner,
77 000,2011,140 000 - 149 999,Diesel,Citroen,C3,
158 000,2012,120 000 - 129 999,Diesel,Ford,Kuga,
56 000,2010,120 000 - 129 999,Petrol,Dacia,Sandero,
55 000,1992,350 000 - 399 999,Diesel,Volkswagen,GOLF 2,
39 000,1994,15 000 - 19 999,Petrol,Renault,19,
48 000,2001,200 000 - 249 999,Diesel,Fiat,Punto,8 CV
45 000,1999,200 000 - 249 999,Diesel,Fiat,Palio,
53 000,2003,40 000 - 44 999,Petrol,Toyota,Corolla,
60 000,2009,80 000 - 84 999,Petrol,Citroen,C1,
75 000,2011,150 000 - 159 999,Diesel,Renault,Kangoo,
13 000,1982,200 000 - 249 999,Petrol,Renault,R18,
77 000,1998,150 000 - 159 999,Diesel,Volkswagen,GOLF 4,8 CV
60 000,2002,45 000 - 49 999,Diesel,Peugeot,307,
70 000,2000,25 000 - 29 999,Diesel,Mercedes-Benz,Sprinter,
45 000,2001,100 000 - 109 999,Petrol,Renault,Clio,
515 000,2016,45 000 - 49 999,Diesel,Mercedes-Benz,Classe C,9 CV
38 000,1998,250 000 - 299 999,Diesel,Peugeot,306,8 CV
65 000,2001,200 000 - 249 999,Diesel,Volkswagen,Bora,8 CV
10 000,1995,190 000 - 199 999,Petrol,Fiat,TIPO,
48 000,1999,300 000 - 349 999,Diesel,Peugeot,406,
220 000,2015,35 000 - 39 999,Diesel,Volkswagen,Caddy,6 CV
80 000,2009,15 000 - 19 999,Diesel,Renault,Megane,
49 000,2005,190 000 - 199 999,Petrol,Honda,Accord,
90 000,2009,90 000 - 94 999,Petrol,Honda,Accord,
138 000,2015,30 000 - 34 999,Diesel,Dacia,Duster,6 CV
118 000,2008,120 000 - 129 999,Diesel,Volkswagen,Passat,
55 000,1997,180 000 - 189 999,Diesel,BMW,Serie 3,7 CV
30 000,1985,190 000 - 199 999,Diesel,Peugeot,205,7 CV
195 000,2014,45 000 - 49 999,Diesel,BMW,Serie 1,
70 000,2009,85 000 - 89 999,Diesel,Foton,Forland,
,,,,,,
46 500,2010,75 000 - 79 999,Petrol,Chevrolet,Optra,9 CV
45 000,2004,250 000 - 299 999,Diesel,Toyota,Corolla,
120 000,2012,5 000 - 9 999,Diesel,Toyota,Yaris Verso,
68 000,2006,170 000 - 179 999,Diesel,Peugeot,RCZ,6 CV
34 000,1984,35 000 - 39 999,Diesel,Volkswagen,Jetta,
28 000,1998,130 000 - 139 999,Diesel,Rover,Serie 400,
40 500,2000,200 000 - 249 999,Diesel,Fiat,Palio,6 CV
27 000,1998,30 000 - 34 999,Diesel,Fiat,Uno,
480 000,1995,170 000 - 179 999,Diesel,Mitsubishi,L200,
97 000,-,-,-,-,-,
90 000,2011,160 000 - 169 999,Diesel,Renault,Kangoo,
56 000,2009,20 000 - 24 999,Diesel,Peugeot,Partner,
52 000,2004,150 000 - 159 999,Petrol,Renault,Megane,
200 000,2016,45 000 - 49 999,Diesel,Ford,Kuga,
61 000,1989,200 000 - 249 999,Diesel,Mercedes-Benz,250,
46 000,1989,90 000 - 94 999,Diesel,Volkswagen,Jetta,6 CV
43 000,2003,190 000 - 199 999,Diesel,Citroen,C5,
230 000,2009,130 000 - 139 999,Diesel,Mercedes-Benz,Classe C,
70 000,2001,20 000 - 24 999,Diesel,Renault,Kangoo,
49 000,2007,95 000 - 99 999,Petrol,Kia,Picanto,
115 000,2014,50 000 - 54 999,Diesel,Citroen,C3,
60 000,2008,110 000 - 119 999,Diesel,Peugeot,Partner,
60 000,1994,35 000 - 39 999,Diesel,Mercedes-Benz,250,
50 000,2006,130 000 - 139 999,Diesel,Dacia,Logan,
42 000,2006,150 000 - 159 999,Petrol,Dacia,Logan,
66 000,2012,90 000 - 94 999,Petrol,Kia,Picanto,
48 500,2006,0 - 4 999,Diesel,Dacia,Logan,
49 000,2009,170 000 - 179 999,Petrol,Fiat,Panda,
33 000,1990,70 000 - 74 999,Diesel,Peugeot,404,
54 000,1996,130 000 - 139 999,Diesel,Peugeot,406,
24 000,1993,200 000 - 249 999,Petrol,Peugeot,309,
55 000,2006,5 000 - 9 999,Diesel,Dacia,Logan,
115 000,2008,190 000 - 199 999,Diesel,Toyota,RAV 4,
80 000,2004,250 000 - 299 999,Diesel,Nissan,X-Trail,8 CV
185 000,2014,75 000 - 79 999,Diesel,Hyundai,ix 35,
55 000,2011,130 000 - 139 999,Petrol,Kia,Picanto,
57 000,2003,300 000 - 349 999,Diesel,Volkswagen,Polo,
75 000,2007,200 000 - 249 999,Diesel,Renault,Kangoo,7 CV
39 000,2000,15 000 - 19 999,Diesel,Toyota,Corolla,
23 000,1986,15 000 - 19 999,Petrol,Opel,Corsa,6 CV
70 000,2004,300 000 - 349 999,Diesel,Land Rover,Freelander,
73 000,2003,200 000 - 249 999,Diesel,Volkswagen,GOLF 4,8 CV
22 000,1991,25 000 - 29 999,Petrol,Renault,19,
80 000,2008,200 000 - 249 999,Diesel,Peugeot,207,
30 000,1987,200 000 - 249 999,Diesel,Renault,SUPER 5,
66 000,2009,170 000 - 179 999,Diesel,Dacia,Logan,
55 000,2000,350 000 - 399 999,Diesel,Renault,Kangoo,7 CV
80 000,2010,0 - 4 999,Diesel,Volkswagen,GOLF 4,
38 000,1999,250 000 - 299 999,Diesel,Fiat,Palio,
32 000,1999,35 000 - 39 999,Petrol,Fiat,Uno,
70 000,2001,20 000 - 24 999,Diesel,Renault,Kangoo,
158 000,2012,190 000 - 199 999,Diesel,Hyundai,Santa Fe,
42 000,2007,190 000 - 199 999,Petrol,Hyundai,Atos Prime,
25 000,1995,200 000 - 249 999,Diesel,Mercedes-Benz,300,
28 000,1997,Plus de 500 000,Petrol,Mitsubishi,lancer,
46 000,2002,200 000 - 249 999,Petrol,Land Rover,Freelander,10 CV
225 000,2009,90 000 - 94 999,Diesel,Mercedes-Benz,Classe E,9 CV
130 000,2016,60 000 - 64 999,Diesel,Renault,Kangoo,
169 000,2012,110 000 - 119 999,Diesel,Volkswagen,GOLF 6,6 CV
55 000,2007,90 000 - 94 999,Petrol,Peugeot,407,
72 000,2006,250 000 - 299 999,Diesel,Citroen,Berlingo,7 CV
85 000,2015,100 000 - 109 999,Diesel,Dacia,Logan,
179 000,2016,40 000 - 44 999,Diesel,Seat,Leon,
61 000,2004,170 000 - 179 999,Diesel,Opel,Astra,
110 000,2012,65 000 - 69 999,Diesel,Dacia,Duster,6 CV
49 000,2003,300 000 - 349 999,Diesel,Citroen,Berlingo,
132 000,2009,170 000 - 179 999,Diesel,Honda,CR-V,
25 000,1989,45 000 - 49 999,Petrol,Peugeot,309,
38 000,2003,100 000 - 109 999,Petrol,Fiat,Palio,
45 000,1995,130 000 - 139 999,Diesel,Renault,19,
450 000,2004,70 000 - 74 999,Diesel,Renault,Clio,
,,,,,,
112 000,2014,150 000 - 159 999,Diesel,Citroen,Berlingo,
38 000,1994,0 - 4 999,Diesel,Citroen,XANTIA,
135 000,2012,120 000 - 129 999,Diesel,Skoda,Octavia,8 CV
45 000,1993,160 000 - 169 999,Diesel,Volkswagen,GOLF 3,
20 000,1993,120 000 - 129 999,Petrol,Renault,R4,
86 000,2010,150 000 - 159 999,Diesel,Renault,Kangoo,7 CV
119 000,2014,140 000 - 149 999,Diesel,Citroen,Berlingo,6 CV
63 000,2001,200 000 - 249 999,Diesel,BMW,Serie 3,8 CV
96 000,2014,45 000 - 49 999,Diesel,Dacia,Dokker,6 CV
198 000,2015,25 000 - 29 999,Petrol,mini,country man,9 CV
30 000,1994,5 000 - 9 999,Petrol,Seat,Ibiza,
132 000,2015,60 000 - 64 999,Diesel,Dacia,Duster,
189 000,2014,90 000 - 94 999,Diesel,Hyundai,IX55,7 CV
159 000,2015,100 000 - 109 999,Diesel,Peugeot,3008,6 CV
47 000,2003,120 000 - 129 999,Diesel,Peugeot,Partner,
73 000,2013,100 000 - 109 999,Diesel,Dacia,Logan,
35 000,-,-,-,-,-,
75 000,1997,30 000 - 34 999,Diesel,Mercedes-Benz,220,
102 000,2015,30 000 - 34 999,Diesel,Fiat,500,7 CV
70 000,2005,160 000 - 169 999,Diesel,Nissan,primera,9 CV
105 000,2013,100 000 - 109 999,Diesel,Renault,Clio,6 CV
82 000,2013,45 000 - 49 999,Diesel,Dacia,Logan,
15 000,1987,90 000 - 94 999,Petrol,Renault,SUPER 5,
80 000,2010,180 000 - 189 999,Petrol,Peugeot,Partner,
88 000,2010,100 000 - 109 999,Diesel,Peugeot,207,6 CV
100 000,2011,110 000 - 119 999,Diesel,Renault,Fluence,
94 000,2006,160 000 - 169 999,Diesel,Volkswagen,Passat,8 CV
30 000,2002,30 000 - 34 999,Petrol,Alfa Romeo,156,
155 000,2011,100 000 - 109 999,Petrol,Kia,Sportage,8 CV
110 000,2013,130 000 - 139 999,Diesel,Dacia,Duster,
37 000,1995,150 000 - 159 999,Diesel,Fiat,Punto,
25 000,1997,350 000 - 399 999,Petrol,Mitsubishi,lancer,8 CV
36 000,2000,10 000 - 14 999,Petrol,Fiat,Siena,
110 000,2011,100 000 - 109 999,Diesel,Renault,Fluence,
259 000,2015,45 000 - 49 999,Diesel,Nissan,Pathfinder,10 CV
22 000,1988,130 000 - 139 999,Diesel,Fiat,TIPO,
25 000,1998,25 000 - 29 999,Petrol,Daewoo,Lanos,
47 000,2010,140 000 - 149 999,Petrol,Autres,Autres,8 CV
27 000,1997,300 000 - 349 999,Petrol,Peugeot,306,
45 000,2003,20 000 - 24 999,Diesel,Fiat,Palio,
152 000,2015,65 000 - 69 999,Diesel,Hyundai,i 30,
340 000,2011,80 000 - 84 999,Petrol,Porsche,Panamera,21 CV
95 000,2008,180 000 - 189 999,Diesel,Volkswagen,Passat,
96 000,2014,120 000 - 129 999,Diesel,Fiat,Doblo,5 CV
65 000,1994,170 000 - 179 999,Diesel,BMW,Serie 3,10 CV
109 000,2014,160 000 - 169 999,Diesel,Dacia,Duster,6 CV
49 000,1995,350 000 - 399 999,Diesel,Renault,19,
170 000,2008,180 000 - 189 999,Petrol,Porsche,Cayenne,
75 000,2012,100 000 - 109 999,Petrol,lancia,Ypsilon,
70 000,2002,300 000 - 349 999,Diesel,Skoda,other,8 CV
65 000,1991,190 000 - 199 999,Diesel,Mercedes-Benz,190,
36 000,1985,250 000 - 299 999,Diesel,Volkswagen,GOLF 2,6 CV
90 000,2011,170 000 - 179 999,Diesel,Renault,Megane,6 CV
65 000,2013,100 000 - 109 999,Petrol,Dacia,Sandero,
285 000,2013,70 000 - 74 999,Diesel,Land Rover,Range Rover Evoque,9 CV
90 000,2013,150 000 - 159 999,Diesel,Dacia,Dokker,7 CV
82 000,2016,55 000 - 59 999,Diesel,Dacia,Logan,
185 000,2012,80 000 - 84 999,Diesel,mini,country man,8 CV
58 000,2007,75 000 - 79 999,Petrol,Volkswagen,Polo,6 CV
52 000,2001,90 000 - 94 999,Petrol,BMW,Serie 5,11 CV
